query number,tweet id,Rank
1,1288847142803648514,0.48874633281751495
1,1288844477831012352,0.48874633281751495
1,1288833859229024257,0.48874633281751495
1,1288848058067963905,0.48874633281751495
1,1291020984640851969,0.48874633281751495
1,1291323411361398789,0.48874633281751495
1,1282603551391232000,0.4884526512104134
1,1282593766184898560,0.4884526512104134
1,1282642018569609220,0.4884526512104134
1,1282643254945681408,0.4884526512104134
1,1282628891807330306,0.4884526512104134
1,1291767378896920577,0.48725007338438925
1,1280979868231008256,0.4843679149239832
1,1280975321110507520,0.4843679149239832
1,1281098721187360768,0.4843679149239832
1,1281550615332548609,0.4843679149239832
1,1281565813997293568,0.4843679149239832
1,1281553176454471680,0.4843679149239832
1,1281581358838497282,0.4843679149239832
1,1281612976928075779,0.4843679149239832
1,1281577477639307264,0.4843679149239832
1,1281564524701577218,0.4843679149239832
1,1281560748871675904,0.4843679149239832
1,1281610144149671938,0.4843679149239832
1,1281553143759683586,0.4843679149239832
1,1281605626636926981,0.4843679149239832
1,1281555221731094533,0.4843679149239832
1,1281560408537460737,0.4843679149239832
1,1281650497577877505,0.4843679149239832
1,1281586750121369600,0.4843679149239832
1,1281629218980261889,0.4843679149239832
1,1281570441618849792,0.4843679149239832
1,1281577679976726530,0.4843679149239832
1,1281637248455159808,0.4843679149239832
1,1281589273481719809,0.4843679149239832
1,1281555224751034373,0.4843679149239832
1,1281555420453179394,0.4843679149239832
1,1281556765226741760,0.4843679149239832
1,1281717173904445442,0.4843679149239832
1,1281554558670364674,0.4843679149239832
1,1281602129237389312,0.4843679149239832
1,1281665813825695744,0.4843679149239832
1,1281607288357175297,0.4843679149239832
1,1281557282501861377,0.4843679149239832
1,1281551588713066497,0.4843679149239832
1,1281621788380639232,0.4843679149239832
1,1281634493502115841,0.4843679149239832
1,1281552289027821568,0.4843679149239832
1,1281664607153774592,0.4843679149239832
1,1281576984959737857,0.4843679149239832
1,1281561479829876736,0.4843679149239832
1,1281571926461181954,0.4843679149239832
1,1282370087891152896,0.4843679149239832
1,1282332179859742720,0.4843679149239832
1,1282448733939085313,0.4843679149239832
1,1282346546365779969,0.4843679149239832
1,1282333052258021376,0.4843679149239832
1,1282348777039224839,0.4843679149239832
1,1282346361657020416,0.4843679149239832
1,1282192408298561536,0.4843679149239832
1,1282357638961885185,0.4843679149239832
1,1282376036760657920,0.4843679149239832
1,1282368277017174021,0.4843679149239832
1,1282328749132800005,0.4843679149239832
1,1282429658043240450,0.4843679149239832
1,1282271122516574210,0.4843679149239832
1,1282333551304691712,0.4843679149239832
1,1282328198902996992,0.4843679149239832
1,1282328807526019073,0.4843679149239832
1,1282494444403486722,0.4843679149239832
1,1282542791659159552,0.4843679149239832
1,1282652860157693952,0.4843679149239832
1,1282518142309347328,0.4843679149239832
1,1282541428065722368,0.4843679149239832
1,1282623940024729600,0.4843679149239832
1,1282603815330631682,0.4843679149239832
1,1282465219436875776,0.4843679149239832
1,1282555825136054272,0.4843679149239832
1,1282561637522698240,0.4843679149239832
1,1283416480995057664,0.4843679149239832
1,1283466360203485184,0.4843679149239832
1,1283467923500216320,0.4843679149239832
1,1283541399426695170,0.4843679149239832
1,1283621631362048002,0.4843679149239832
1,1283627363369025537,0.4843679149239832
1,1283881121101623297,0.4843679149239832
1,1283583448452562950,0.4843679149239832
1,1284255740249567232,0.4843679149239832
1,1284171443383697414,0.4843679149239832
1,1285965764957093888,0.4843679149239832
1,1285867349396951041,0.4843679149239832
1,1285838935445438464,0.4843679149239832
1,1285909330215215106,0.4843679149239832
1,1285958567015546880,0.4843679149239832
1,1286074992397037568,0.4843679149239832
1,1285927524418101250,0.4843679149239832
1,1285961265521844226,0.4843679149239832
1,1285959709770559488,0.4843679149239832
1,1286021287727509504,0.4843679149239832
1,1285872207294459905,0.4843679149239832
1,1286085685082861568,0.4843679149239832
1,1285872927058132992,0.4843679149239832
1,1285880614495727617,0.4843679149239832
1,1285975487014211586,0.4843679149239832
1,1285913396844679169,0.4843679149239832
1,1286082147875348480,0.4843679149239832
1,1285828554383646720,0.4843679149239832
1,1286086030819549186,0.4843679149239832
1,1285964145309949953,0.4843679149239832
1,1285922016659247104,0.4843679149239832
1,1286006641721094144,0.4843679149239832
1,1285989224282374144,0.4843679149239832
1,1285836269759733760,0.4843679149239832
1,1285979242149416963,0.4843679149239832
1,1286029383027785735,0.4843679149239832
1,1286052049336053767,0.4843679149239832
1,1285897793995968513,0.4843679149239832
1,1286074399720910849,0.4843679149239832
1,1285858382835048448,0.4843679149239832
1,1285866405523591168,0.4843679149239832
1,1285870013333864448,0.4843679149239832
1,1285841447669858304,0.4843679149239832
1,1285847982211039232,0.4843679149239832
1,1285900339112218624,0.4843679149239832
1,1285888596478697473,0.4843679149239832
1,1285984358747316224,0.4843679149239832
1,1285859852133310464,0.4843679149239832
1,1285892824152641536,0.4843679149239832
1,1285869280362467331,0.4843679149239832
1,1285904799762771970,0.4843679149239832
1,1285827093557841922,0.4843679149239832
1,1285855963535282176,0.4843679149239832
1,1286022496031055873,0.4843679149239832
1,1286427580485103617,0.4843679149239832
1,1286121068370055168,0.4843679149239832
1,1286111302675386370,0.4843679149239832
1,1286242804130361344,0.4843679149239832
1,1286267522057109504,0.4843679149239832
1,1286116517088649216,0.4843679149239832
1,1286297837790167040,0.4843679149239832
1,1286558515365056512,0.4843679149239832
1,1286772309009801218,0.4843679149239832
1,1286678357707546626,0.4843679149239832
1,1286664268771987457,0.4843679149239832
1,1288834676577259521,0.4843679149239832
1,1288833688923447298,0.4843679149239832
1,1283981732342104064,0.4805410405679042
1,1291138937017307136,0.4805410405679042
1,1290513475320651776,0.4787330387666746
1,1291144909727002624,0.4662663480107576
1,1280964728685080576,0.4623815739927866
1,1280990533389815815,0.4623815739927866
1,1280991520024170496,0.4623815739927866
1,1281007630463365121,0.4623815739927866
1,1280932361014738947,0.4623815739927866
1,1280937494830149632,0.4623815739927866
1,1281059696271556609,0.4623815739927866
1,1281230591464214529,0.4623815739927866
1,1281155618108092416,0.4623815739927866
1,1281673661762723840,0.4623815739927866
1,1281490465821360129,0.4623815739927866
1,1281670835854434304,0.4623815739927866
1,1281727377635192838,0.4623815739927866
1,1281719427457863680,0.4623815739927866
1,1281497361987117057,0.4623815739927866
1,1282081615980769280,0.4623815739927866
1,1282068570994868229,0.4623815739927866
1,1282533921154949122,0.4623815739927866
1,1283705015723425792,0.4623815739927866
1,1283949319784222720,0.4623815739927866
1,1284834783030202368,0.4623815739927866
1,1288827467982135297,0.4623815739927866
1,1291246155486003200,0.4623815739927866
1,1282629873102725121,0.4610960445768583
1,1283410549930438660,0.4610960445768583
1,1283880623736647680,0.4610960445768583
1,1284211663093325824,0.4610960445768583
1,1286124025131958272,0.4610960445768583
1,1281540371345027073,0.4588314677411235
1,1281587497919750145,0.4588314677411235
1,1283898090617962497,0.4588314677411235
1,1283558722434936832,0.4588314677411235
1,1283909747079553024,0.4588314677411235
1,1283958105840082945,0.4588314677411235
1,1284496144505044992,0.4588314677411235
1,1284633317107736576,0.4588314677411235
1,1284542288983719936,0.4588314677411235
1,1284903873849810947,0.4588314677411235
1,1284893073881759746,0.4588314677411235
1,1285624558654033920,0.4588314677411235
1,1285852089827172359,0.4588314677411235
1,1286004636005138432,0.4588314677411235
1,1285934930766200833,0.4588314677411235
1,1285897353988374528,0.4588314677411235
1,1286041302522458112,0.4588314677411235
1,1286539403599339520,0.4588314677411235
1,1287106745190383616,0.4588314677411235
1,1287366748522590209,0.4588314677411235
1,1287192393377296385,0.4588314677411235
1,1290533740113014784,0.4588314677411235
1,1291132001479725056,0.4588314677411235
1,1290969872625795072,0.4588314677411235
1,1291230421036883968,0.4588314677411235
1,1280924279022878720,0.4588314677411235
1,1280922271100567556,0.4588314677411235
1,1280965847167582208,0.4588314677411235
1,1281051048359211008,0.4588314677411235
1,1281066053343248387,0.4588314677411235
1,1281068051060981760,0.4588314677411235
1,1281552960896598017,0.4588314677411235
1,1281559310309433345,0.4588314677411235
1,1281669740436631552,0.4588314677411235
1,1281565422148624385,0.4588314677411235
1,1281690099546238977,0.4588314677411235
1,1281609635900915715,0.4588314677411235
1,1281539847400849408,0.4588314677411235
1,1281562827271090176,0.4588314677411235
1,1281541099111305216,0.4588314677411235
1,1281563229580402688,0.4588314677411235
1,1281613640559403009,0.4588314677411235
1,1281689323100872704,0.4588314677411235
1,1281562482264338433,0.4588314677411235
1,1281559488160567296,0.4588314677411235
1,1281573789902557185,0.4588314677411235
1,1281562748216901632,0.4588314677411235
1,1281564264164024321,0.4588314677411235
1,1281560801984356353,0.4588314677411235
1,1281547489624166403,0.4588314677411235
1,1281551296848449536,0.4588314677411235
1,1281579373385134080,0.4588314677411235
1,1281473068309688320,0.4588314677411235
1,1281451151225876482,0.4588314677411235
1,1281611081052389376,0.4588314677411235
1,1281648236583739392,0.4588314677411235
1,1281569062535999488,0.4588314677411235
1,1282268573755482114,0.4588314677411235
1,1282359570816524290,0.4588314677411235
1,1282158486584000513,0.4588314677411235
1,1282361856296923136,0.4588314677411235
1,1283585928636727296,0.4588314677411235
1,1283616346727518209,0.4588314677411235
1,1283852332791287808,0.4588314677411235
1,1283838679837016066,0.4588314677411235
1,1283660573754789889,0.4588314677411235
1,1283604657953112064,0.4588314677411235
1,1283866023507062784,0.4588314677411235
1,1284275095368654848,0.4588314677411235
1,1284803065137082368,0.4588314677411235
1,1285017299418742789,0.4588314677411235
1,1285247655098978304,0.4588314677411235
1,1285679589725962240,0.4588314677411235
1,1286447980556333056,0.4588314677411235
1,1286437004646002690,0.4588314677411235
1,1286442838931234816,0.4588314677411235
1,1286357646329683972,0.4588314677411235
1,1286688156906135552,0.4588314677411235
1,1286671019340640256,0.4588314677411235
1,1286694265268051968,0.4588314677411235
1,1286697268171509762,0.4588314677411235
1,1286664092623802368,0.4588314677411235
1,1286539888045817857,0.4588314677411235
1,1287057803107012608,0.4588314677411235
1,1287000284200415232,0.4588314677411235
1,1287000033137774593,0.4588314677411235
1,1287127335599247361,0.4588314677411235
1,1286845930088607744,0.4588314677411235
1,1287300547687653376,0.4588314677411235
1,1287545080694243328,0.4588314677411235
1,1288841140591104000,0.4588314677411235
1,1288830995916034048,0.4588314677411235
1,1288844221957332997,0.4588314677411235
1,1288847512787234816,0.4588314677411235
1,1288829884442320897,0.4588314677411235
1,1288830961401159682,0.4588314677411235
1,1288831356936626176,0.4588314677411235
1,1288836351668838401,0.4588314677411235
1,1288840242015997952,0.4588314677411235
1,1288832221957296129,0.4588314677411235
1,1288850222643318784,0.4588314677411235
1,1288829365640466439,0.4588314677411235
1,1288848408367726593,0.4588314677411235
1,1288842406952132611,0.4588314677411235
1,1288834529155846145,0.4588314677411235
1,1288841888389386241,0.4588314677411235
1,1288828222713389057,0.4588314677411235
1,1288844779607011328,0.4588314677411235
1,1288850520904331265,0.4588314677411235
1,1288829395935748101,0.4588314677411235
1,1288835444860485633,0.4588314677411235
1,1288836089269104640,0.4588314677411235
1,1288848478475415553,0.4588314677411235
1,1288836070499655682,0.4588314677411235
1,1288850852430655490,0.4588314677411235
1,1288837595078721536,0.4588314677411235
1,1288841426252574720,0.4588314677411235
1,1288832211270004736,0.4588314677411235
1,1288838489568677888,0.4588314677411235
1,1288838972022632453,0.4588314677411235
1,1288835718870163458,0.4588314677411235
1,1288843890548711424,0.4588314677411235
1,1288829506644574209,0.4588314677411235
1,1288843056817594370,0.4588314677411235
1,1288840737254191111,0.4588314677411235
1,1288834229896450048,0.4588314677411235
1,1288846476077150210,0.4588314677411235
1,1288831170566934528,0.4588314677411235
1,1288841138510671872,0.4588314677411235
1,1288841240730112002,0.4588314677411235
1,1288841759192227842,0.4588314677411235
1,1288829762136350720,0.4588314677411235
1,1288838920059400195,0.4588314677411235
1,1288840553354928128,0.4588314677411235
1,1288851688275812353,0.4588314677411235
1,1288852958189203456,0.4588314677411235
1,1288848005693571074,0.4588314677411235
1,1288848164800344065,0.4588314677411235
1,1288829164385112064,0.4588314677411235
1,1288832099085103106,0.4588314677411235
1,1288827937534414848,0.4588314677411235
1,1288829370862313472,0.4588314677411235
1,1288830025849098241,0.4588314677411235
1,1288832485955182596,0.4588314677411235
1,1288846813215293440,0.4588314677411235
1,1288830616025403392,0.4588314677411235
1,1288839813525917696,0.4588314677411235
1,1288850599283494912,0.4588314677411235
1,1288849723902889985,0.4588314677411235
1,1288831628643639297,0.4588314677411235
1,1288846699289628672,0.4588314677411235
1,1288847636578131968,0.4588314677411235
1,1288835394184679425,0.4588314677411235
1,1288839509380075520,0.4588314677411235
1,1288827863794356225,0.4588314677411235
1,1288839867737214976,0.4588314677411235
1,1288841980303343617,0.4588314677411235
1,1288844095130087424,0.4588314677411235
1,1288829702996504576,0.4588314677411235
1,1288834911000858624,0.4588314677411235
1,1288833735455113224,0.4588314677411235
1,1288842855872569344,0.4588314677411235
1,1288829777911177218,0.4588314677411235
1,1288850152023678977,0.4588314677411235
1,1288850800693911552,0.4588314677411235
1,1288831082306076673,0.4588314677411235
1,1288846975866228743,0.4588314677411235
1,1288849608509095936,0.4588314677411235
1,1288827446184349696,0.4588314677411235
1,1288830286789324802,0.4588314677411235
1,1288846997307510794,0.4588314677411235
1,1288830972096544769,0.4588314677411235
1,1288828107932209158,0.4588314677411235
1,1288833843210924037,0.4588314677411235
1,1288840520005873665,0.4588314677411235
1,1288832601625710594,0.4588314677411235
1,1288841850803990530,0.4588314677411235
1,1288842638460882944,0.4588314677411235
1,1288847089506557953,0.4588314677411235
1,1288833267639169025,0.4588314677411235
1,1288840809320775680,0.4588314677411235
1,1288845395867598848,0.4588314677411235
1,1288831548943470597,0.4588314677411235
1,1288833808180142084,0.4588314677411235
1,1288835731205640192,0.4588314677411235
1,1288850137331183617,0.4588314677411235
1,1288850638865080322,0.4588314677411235
1,1288833549412564995,0.4588314677411235
1,1288838397331742721,0.4588314677411235
1,1288840341244780545,0.4588314677411235
1,1288849740986105857,0.4588314677411235
1,1288830451113656320,0.4588314677411235
1,1288831081106612226,0.4588314677411235
1,1288843322832883714,0.4588314677411235
1,1288829954503868418,0.4588314677411235
1,1288831383570452480,0.4588314677411235
1,1288833369682227200,0.4588314677411235
1,1288837522982932487,0.4588314677411235
1,1288840666961805312,0.4588314677411235
1,1288835715934158848,0.4588314677411235
1,1288839330253996033,0.4588314677411235
1,1288847361880592388,0.4588314677411235
1,1288833980008210434,0.4588314677411235
1,1288833581637349377,0.4588314677411235
1,1288835104911929344,0.4588314677411235
1,1288844419333005312,0.4588314677411235
1,1288828889825976320,0.4588314677411235
1,1288831982886096897,0.4588314677411235
1,1288841851903053825,0.4588314677411235
1,1288842889968128002,0.4588314677411235
1,1288834094265241601,0.4588314677411235
1,1288842355479633920,0.4588314677411235
1,1288848805161385984,0.4588314677411235
1,1288849394301669376,0.4588314677411235
1,1288833965843976192,0.4588314677411235
1,1288827684508884993,0.4588314677411235
1,1288830543459688448,0.4588314677411235
1,1288831464268877828,0.4588314677411235
1,1288829789760094209,0.4588314677411235
1,1288844768647294977,0.4588314677411235
1,1288849317013463041,0.4588314677411235
1,1288842680630378497,0.4588314677411235
1,1288852302623846403,0.4588314677411235
1,1290368066363113472,0.4588314677411235
1,1290371435135893507,0.4588314677411235
1,1290369122082193409,0.4588314677411235
1,1290433152662601729,0.4588314677411235
1,1290374277334618113,0.4588314677411235
1,1290428950716583937,0.4588314677411235
1,1290390322606899200,0.4588314677411235
1,1290423567331536896,0.4588314677411235
1,1290380137024954371,0.4588314677411235
1,1290396358814232581,0.4588314677411235
1,1290411332370653188,0.4588314677411235
1,1290536437314535425,0.4588314677411235
1,1290523090645024770,0.4588314677411235
1,1290496808251084800,0.4588314677411235
1,1290574164508774400,0.4588314677411235
1,1290624405333303296,0.4588314677411235
1,1290609273806835712,0.4588314677411235
1,1290614655707045888,0.4588314677411235
1,1290532278032977920,0.4588314677411235
1,1290590543270031360,0.4588314677411235
1,1290514420821422081,0.4588314677411235
1,1290544938996834304,0.4588314677411235
1,1290512002343931904,0.4588314677411235
1,1291010910933463042,0.4588314677411235
1,1291116716098031619,0.4588314677411235
1,1291120494280945665,0.4588314677411235
1,1291116883459084298,0.4588314677411235
1,1291123668689530891,0.4588314677411235
1,1291127767673774081,0.4588314677411235
1,1291118921299316736,0.4588314677411235
1,1291130918711824384,0.4588314677411235
1,1291132332817219585,0.4588314677411235
1,1291121583638093827,0.4588314677411235
1,1291123384781348866,0.4588314677411235
1,1291122111629733888,0.4588314677411235
1,1291119606413905922,0.4588314677411235
1,1291125798318018560,0.4588314677411235
1,1291141872975519746,0.4588314677411235
1,1291118526103789568,0.4588314677411235
1,1291148766632976389,0.4588314677411235
1,1290948036881866752,0.4588314677411235
1,1291148141647953920,0.4588314677411235
1,1291123650838646785,0.4588314677411235
1,1290985670354378758,0.4588314677411235
1,1291149132749508608,0.4588314677411235
1,1291133734914347010,0.4588314677411235
1,1291143472326426624,0.4588314677411235
1,1291134251602190337,0.4588314677411235
1,1290900378683240448,0.4588314677411235
1,1291120900616654854,0.4588314677411235
1,1290896797963972608,0.4588314677411235
1,1290924149418983429,0.4588314677411235
1,1291116149300756488,0.4588314677411235
1,1291116460937547788,0.4588314677411235
1,1291117659887677442,0.4588314677411235
1,1291125464078131208,0.4588314677411235
1,1291120044928372740,0.4588314677411235
1,1291131303207694337,0.4588314677411235
1,1291126880792391685,0.4588314677411235
1,1291116843705540608,0.4588314677411235
1,1291133857824215040,0.4588314677411235
1,1291117235549941760,0.4588314677411235
1,1291118632613773313,0.4588314677411235
1,1291122055509716992,0.4588314677411235
1,1291130689123946497,0.4588314677411235
1,1291147601514057729,0.4588314677411235
1,1291354617310109699,0.4588314677411235
1,1291266139939577857,0.4588314677411235
1,1291371997478494208,0.4588314677411235
1,1291174370082279424,0.4588314677411235
1,1291268271543648256,0.4588314677411235
1,1291210064590589952,0.4588314677411235
1,1291265747503677440,0.4588314677411235
1,1291346144866504704,0.4588314677411235
1,1291231155098976256,0.4588314677411235
1,1291166995371692034,0.4588314677411235
1,1291171463983226882,0.4588314677411235
1,1291328760105426944,0.4588314677411235
1,1291291117078675457,0.4588314677411235
1,1291381843028148227,0.4588314677411235
1,1291215510965805056,0.4588314677411235
1,1291247099766427648,0.4588314677411235
1,1291184897642700802,0.4588314677411235
1,1291385852267048961,0.4588314677411235
1,1291351398232203264,0.4588314677411235
1,1291383434628169730,0.4588314677411235
1,1291200833837817859,0.4588314677411235
1,1291299290980196353,0.4588314677411235
1,1291290508837310464,0.4588314677411235
1,1291199429974929415,0.4588314677411235
1,1291324595304357888,0.4588314677411235
1,1291218218531450880,0.4588314677411235
1,1291622841704755200,0.4588314677411235
1,1291724310026084352,0.4588314677411235
1,1291784744451989504,0.4588314677411235
1,1281006275611054080,0.4588314677411235
1,1280954039564410885,0.4588314677411235
1,1280979197872214024,0.4588314677411235
1,1281067342986764288,0.4588314677411235
1,1281583785876824064,0.4588314677411235
1,1282088750160453632,0.4588314677411235
1,1281746786105925633,0.4588314677411235
1,1281897615383199744,0.4588314677411235
1,1282318296872710146,0.4588314677411235
1,1282141780423643138,0.4588314677411235
1,1282350541004210178,0.4588314677411235
1,1282365662980120577,0.4588314677411235
1,1282443494137532421,0.4588314677411235
1,1282690684848410626,0.4588314677411235
1,1282667671365062656,0.4588314677411235
1,1282674346482380801,0.4588314677411235
1,1282607294191108097,0.4588314677411235
1,1283411323079065600,0.4588314677411235
1,1283457614148440064,0.4588314677411235
1,1283767825765666816,0.4588314677411235
1,1283842067987337217,0.4588314677411235
1,1283905468675563521,0.4588314677411235
1,1283679371706929152,0.4588314677411235
1,1284272243451801601,0.4588314677411235
1,1283999486965100545,0.4588314677411235
1,1284613418901741569,0.4588314677411235
1,1284628685606334464,0.4588314677411235
1,1284521946613514242,0.4588314677411235
1,1284807038305017856,0.4588314677411235
1,1284646286952558592,0.4588314677411235
1,1285135691479842821,0.4588314677411235
1,1285180855640522757,0.4588314677411235
1,1285567992076492803,0.4588314677411235
1,1285559733580177408,0.4588314677411235
1,1285563273459298304,0.4588314677411235
1,1285945644344061954,0.4588314677411235
1,1285922671478206466,0.4588314677411235
1,1285894865721720838,0.4588314677411235
1,1286082507545419779,0.4588314677411235
1,1286043123081248768,0.4588314677411235
1,1285964663797284866,0.4588314677411235
1,1286050107272491008,0.4588314677411235
1,1286297230027046913,0.4588314677411235
1,1286259445715161095,0.4588314677411235
1,1286259273224265729,0.4588314677411235
1,1286699242011205632,0.4588314677411235
1,1286593550390525952,0.4588314677411235
1,1286675914387005440,0.4588314677411235
1,1287162271681175553,0.4588314677411235
1,1287242780134313984,0.4588314677411235
1,1287476891511816195,0.4588314677411235
1,1290383520683237383,0.4588314677411235
1,1290538359870361600,0.4588314677411235
1,1290550286310871040,0.4588314677411235
1,1290626911572357121,0.4588314677411235
1,1290555297971437569,0.4588314677411235
1,1290980587881324544,0.4588314677411235
1,1291032828206096384,0.4588314677411235
1,1291359059531247616,0.4588314677411235
1,1291335213310554115,0.4588314677411235
1,1291208530108624896,0.4588314677411235
1,1291729250941370368,0.4588314677411235
1,1291682040220463104,0.4588314677411235
1,1291771724309188609,0.4588314677411235
1,1284262312392765443,0.4583520361849863
1,1288832775668129792,0.4583520361849863
1,1286275879652466689,0.4550107060080528
1,1291135288551641088,0.4550107060080528
1,1284683889097633792,0.4396166914005406
1,1290509992005472256,0.4396166914005405
1,1286561077363453952,0.434662533324704
1,1288844658886549505,0.434662533324704
1,1288830454628581377,0.434662533324704
1,1288837045935366144,0.43289678287061867
1,1290991291564793856,0.43289678287061867
1,1291678112166506502,0.43289678287061867
1,1290391096321703936,0.43054767362476015
1,1290414737382088704,0.43054767362476015
1,1290535411433926656,0.43054767362476015
1,1286049220873658374,0.42428551742999904
1,1288840008049348608,0.4235587552424873
1,1290368773476646912,0.4235587552424873
1,1286410647920467968,0.41133487811445174
1,1282686796497915904,0.41006164865806244
1,1290894011679608832,0.4069799751801166
1,1286287281528217602,0.39478016923091047
1,1281741605024784384,0.3923278838526914
1,1291232081377292288,0.38133917805443734
1,1288830050893275137,0.37968144082393884
1,1282636571737501696,0.32443710175640705
1,1285225436474150914,0.32443710175640705
1,1281696453342171137,0.3244173776033743
1,1286972787123421185,0.32438747365204285
1,1286728104703070209,0.32420697166940393
